Popularity,energy,loudness,acousticness,tempo,duration_seconds,key1.0,time_signature3
33.4,0.136,4.77854603906755,0.893,124.708,273.91999979999997,0,0
19.0,0.551,13.89226223890115,0.0818,95.025,166.833,0,0
77.0,0.277,10.47626223890115,0.634,115.01,248.82700001999999,0,0
68.4,0.759,13.914747984298753,0.141,80.953,163.7329998,0,0
32.8,0.453,10.997949287549952,0.734,132.703,268.99999998000004,0,0
40.2,0.515,11.697345390001153,0.0706,176.05,164.662,0,0
38.6,0.651,12.96927469909555,0.000512,92.124,218.0,0,0
58.4,0.643,12.899793901181951,0.589,159.863,228.169,0,0
16.0,0.102,3.7315266158963496,0.895,136.108,164.933,0,0
67.0,0.9,15.39626223890115,0.00085,183.96,214.797,0,0
60.0,0.142,7.31826223890115,0.96,135.724,176.09299998000003,0,0
54.0,0.917,15.81626223890115,8.13e-5,147.873,226.65200000000002,0,0
71.0,0.47,12.88626223890115,0.0153,94.995,162.68,0,0
69.0,0.267,8.32826223890115,0.744,144.799,225.0,0,1
72.0,0.798,15.115262238901149,0.00305,133.928,215.28,0,0
33.0,0.101,3.69932420533555,0.977,114.628,84.82648001,0,1
41.8,0.759,13.914747984298753,0.0555,179.904,246.68220000000002,0,0
39.0,0.936,13.94126223890115,2.28e-6,90.023,106.667,0,0
49.0,0.638,13.55426223890115,0.125,122.621,239.267,0,0
43.0,0.497,13.004262238901148,0.0097,119.867,332.973,0,0
56.6,0.613,12.63595812031795,0.0468,99.287,201.227,1,0
42.0,0.948,14.45426223890115,0.0228,120.049,155.987,0,0
75.0,0.392,13.18026223890115,0.649,90.379,216.53300000000002,0,0
48.0,0.872,14.93526223890115,0.000119,80.384,309.987,0,0
37.8,0.67,13.133510696101151,0.068,120.935,181.516,0,0
49.0,0.518,6.98526223890115,0.604,152.996,256.212,1,0
29.0,0.941,15.504262238901148,0.000226,108.735,222.155,0,1
39.6,0.101,3.69932420533555,0.784,109.185,198.48000000000002,0,1
29.2,0.943,15.941494104221949,2.77e-5,115.02,229.808,1,0
44.0,0.61,14.18126223890115,0.446,117.008,181.8,0,0
27.0,0.207,7.60426223890115,0.989,111.391,238.881,1,1
10.0,0.892,15.90526223890115,0.00749,145.022,173.379,0,0
37.0,0.91,15.53126223890115,0.000125,175.978,216.987,0,0
62.6,0.143,4.98285260278195,0.865,119.891,223.827,0,0
42.0,0.909,13.86626223890115,3.0e-5,147.988,153.96,0,0
48.0,0.74,14.269262238901149,0.152,101.994,257.627,0,0
52.0,0.979,16.461208823242753,9.92e-6,139.985,127.857,0,0
44.6,0.939,15.886922312074752,5.08e-5,161.997,205.394,0,0
54.0,0.851,8.875262238901149,0.00017,171.036,231.56,0,0
49.8,0.701,13.40125616725555,0.407,98.005,261.66700000000003,0,0
42.0,0.99,16.63026223890115,0.000524,105.929,194.151,0,0
4.0,0.205,6.496262238901149,0.973,84.659,187.60000001999998,0,1
40.2,0.393,10.20485590198195,0.914,114.094,304.108,0,0
46.0,0.573,9.66426223890115,0.604,66.268,264.576,1,0
54.6,0.538,11.932499670257952,0.151,146.933,184.49,0,0
7.0,0.101,7.1432622389011495,0.761,168.468,287.08,0,1
44.0,0.866,13.769262238901149,0.113,150.768,237.37300000000002,0,0
65.0,0.862,11.65826223890115,0.012,112.596,292.8,0,0
39.0,0.962,17.48226223890115,0.000515,140.062,260.653,0,0
51.0,0.527,6.541262238901149,0.108,128.962,159.867,0,0
13.0,0.594,14.080262238901149,0.0736,116.995,253.556,0,0
36.0,0.711,11.07526223890115,0.579,127.993,202.123,0,0
42.4,0.772,14.034326795432351,0.0468,134.976,228.133,0,0
29.0,0.708,13.462038394433954,3.0e-5,145.007,245.4188,0,1
43.0,0.859,14.859262238901149,0.0334,178.021,201.147,1,0
48.0,0.89,14.82326223890115,7.17e-5,128.017,246.45000000000002,0,0
48.0,0.493,10.26026223890115,0.139,121.004,232.066,0,0
44.6,0.783,14.137307451293951,0.047,154.084,163.87000002000002,0,0
45.4,0.808,14.37853615091395,0.25,115.047,193.043,0,0
45.4,0.675,13.17663947640115,0.0879,134.08,124.1098619766674,0,0
36.0,0.567,13.18826223890115,0.336,94.991,194.48000000000002,0,0
42.4,0.851,14.822283267735548,0.000336,170.017,217.12,0,0
14.0,0.983,13.69126223890115,7.46e-6,135.01,240.352,0,0
3.0,0.546,14.71726223890115,0.687,134.302,272.44,0,0
34.0,0.114,4.11159939513475,0.747,112.81,177.84,0,0
61.0,0.53,13.40726223890115,0.000113,119.284,222.96,0,0
26.0,0.776,15.37826223890115,0.00114,101.952,185.427,0,0
52.0,0.283,8.85426223890115,0.876,114.982,216.17299979999999,0,0
56.0,0.831,13.69826223890115,0.138,104.996,230.893,0,0
62.0,0.398,8.04926223890115,0.0857,85.622,191.828,0,0
44.0,0.852,15.53026223890115,0.000289,90.007,266.762,0,0
51.0,0.959,15.24126223890115,0.00333,166.799,254.293,0,0
33.0,0.696,8.897262238901149,0.00154,127.995,240.0,1,0
52.0,0.873,16.98726223890115,0.0619,139.937,230.4,1,0
35.0,0.424,9.57826223890115,0.87,91.977,170.44,0,0
47.6,0.768,13.997300913281952,0.0773,170.899,247.25,0,0
52.0,0.824,12.67726223890115,0.00726,108.018,176.708,0,0
55.0,0.461,11.95926223890115,0.496,103.919,179.90800000000002,0,0
50.0,0.756,12.31926223890115,0.0321,124.998,117.366,0,0
41.0,0.779,15.144262238901149,0.0808,145.021,208.0,0,0
44.4,0.832,14.621180205800353,0.00591,163.048,193.7328,0,0
36.4,0.827,14.569636000676356,0.0863,107.95,161.94400000000002,0,0
4.0,0.982,17.69126223890115,0.0221,109.372,313.66700000000003,0,0
63.8,0.62,12.698102282101154,0.318,93.723,123.52,0,0
58.0,0.852,14.37426223890115,0.0175,117.988,196.03900000000002,0,0
53.0,0.866,14.987377537803548,0.213,176.268,228.3288,0,0
78.0,0.913,16.80826223890115,0.408,137.688,293.183,0,0
32.0,0.847,14.779228377092354,0.227,94.941,218.6816,0,0
39.0,0.499,15.33226223890115,0.0886,79.985,283.253,0,0
18.0,0.816,16.90026223890115,0.0416,132.803,412.54399998,0,0
48.0,0.518,13.17526223890115,0.425,139.98,291.947,0,1
31.2,0.127,4.510304163716349,0.943,77.345,136.24999997999998,0,0
25.0,0.573,12.747262238901149,0.902,80.027,672.0,0,0
53.0,0.651,16.63726223890115,0.0251,115.002,178.29,1,0
37.4,0.49,11.42788521450115,0.000239,115.343,202.817,0,1
36.8,0.873,15.066482912285952,0.0253,104.662,281.926,0,0
54.0,0.873,15.81426223890115,0.356,65.998,167.32,1,0
53.0,0.608,14.10826223890115,0.119,141.023,245.84300000000002,0,0
45.6,0.895,15.324308331601152,0.00353,134.972,260.458,0,0
32.0,0.301,8.695414869975552,0.87,89.882,200.773,1,0
45.0,0.632,12.80375052644035,0.142,145.926,259.726,0,0
67.0,0.909,13.73626223890115,0.135,173.674,366.136,0,0
24.0,0.721,11.15126223890115,0.0773,115.943,143.013,0,0
56.0,0.439,17.027262238901148,0.273,144.045,244.78300000000002,1,0
54.6,0.721,13.575551726199553,0.659,94.947,209.5884,0,0
32.0,0.344,9.45058564411075,0.855,126.001,184.143,1,0
45.0,0.67,13.133510696101151,0.0752,96.542,200.816,0,0
59.0,0.3,11.25226223890115,0.777,185.132,198.787,0,1
47.0,0.483,14.208262238901149,0.00233,191.904,213.818,1,1
68.0,0.578,7.40126223890115,0.382,111.617,363.64,0,0
43.0,0.264,5.096262238901149,0.16,121.423,240.267,0,1
46.0,0.729,14.34526223890115,0.181,133.402,321.40000000000003,0,0
40.2,0.585,12.38248233480115,0.0752,125.024,223.222,0,0
86.0,0.427,12.05226223890115,0.0546,76.469,175.721,0,0
42.0,0.812,11.57826223890115,0.768,138.841,300.40000002000005,1,1
62.0,0.752,16.50026223890115,0.0112,113.0,172.5,0,0
42.0,0.439,8.971262238901149,0.222,80.493,223.8,0,0
57.0,0.233,4.86726223890115,0.892,140.666,267.1330002,0,0
39.0,0.975,15.88626223890115,2.41e-5,173.799,454.433,0,0
36.0,0.94,15.94526223890115,0.000227,164.995,240.044,0,0
40.0,0.815,14.448097026001149,0.000111,128.962,294.267,0,0
44.0,0.308,12.73526223890115,0.824,97.446,194.373,0,0
39.4,0.111,4.01767487288755,0.995,62.448,195.06700002,1,0
59.2,0.87,15.032414552101157,0.0183,188.853,204.12605164333402,0,0
73.0,0.783,16.79326223890115,0.449,172.041,173.104,0,0
47.0,0.706,9.718262238901149,0.00214,121.982,283.266,0,0
52.8,0.769,14.00653730257075,0.04,136.162,244.58700000000002,0,0
26.4,0.671,13.142137587639553,8.73e-6,134.962,226.733,0,0
44.0,0.621,13.34226223890115,0.00591,95.055,276.493,0,0
36.0,0.954,17.425262238901148,0.000211,173.142,159.516,0,0
51.0,0.523,8.71226223890115,0.269,141.94,175.775,0,0
59.4,0.671,13.142137587639553,0.0404,126.045,169.867,0,0
55.2,0.466,11.153606490123552,0.227,145.073,341.1598,0,1
64.0,0.703,13.911262238901148,0.525,130.915,146.71999979999998,0,0
63.0,0.172,5.790059754152351,0.922,132.151,229.293,0,0
48.8,0.889,15.252554116714752,0.395,113.326,153.3379998,0,0
34.0,0.764,15.010262238901149,0.00265,156.009,186.132,0,0
54.0,0.913,15.47026223890115,6.46e-5,134.965,357.693,0,0
52.4,0.59,12.42840292650115,0.169,74.147,170.296,0,0
41.4,0.61,12.60919279530115,0.147,88.132,242.059,0,0
85.0,0.783,15.11926223890115,0.0038,124.08,247.427,0,0
53.6,0.64,12.873664792501152,0.0185,114.621,189.919,0,0
40.6,0.878,15.123828466289954,0.13,132.082,240.453,0,0
34.0,0.776,12.923262238901149,0.23,126.94,234.56,0,0
50.0,0.946,16.89426223890115,0.000116,114.755,211.227,0,0
38.0,0.611,13.75826223890115,0.473,134.933,397.707,0,0
42.0,0.763,16.45526223890115,0.15,111.079,202.844,1,0
43.0,0.646,12.92588060685955,9.77e-5,91.926,235.893,0,0
52.0,0.836,14.662816006107544,0.0175,123.144,180.173,0,0
76.0,0.953,17.38126223890115,0.00148,105.046,213.8,0,0
48.2,0.131,4.63030099151155,0.953,80.959,172.3790498666666,0,0
21.0,0.869,14.95426223890115,0.154,125.573,258.733,0,0
49.4,0.712,13.496868627944352,0.524,113.439,236.52,0,0
44.0,0.868,13.41026223890115,0.000159,159.965,173.305,0,0
58.4,0.725,13.610683076401152,0.248,131.139,200.0,0,0
25.0,0.966,14.72326223890115,0.000296,119.978,203.5,0,0
59.0,0.699,12.949262238901149,0.039,133.793,333.8170002,0,0
52.4,0.621,12.70694688507955,0.00469,159.967,228.933,1,0
52.4,0.703,13.418602494749951,0.605,76.017,183.78300000000002,1,0
46.0,0.5,11.63726223890115,0.104,131.045,223.57600019999998,0,0
35.2,0.595,12.474016407601152,0.0275,119.972,340.707,0,0
62.0,0.929,17.58026223890115,0.0714,119.818,254.467,0,0
26.0,0.675,13.72726223890115,0.106,190.033,200.725,0,0
43.6,0.991,16.64658778770355,1.65e-5,104.882,220.693,0,0
48.2,0.676,13.185264243675551,0.0807,113.98,208.76,0,0
42.8,0.96,16.180345317301146,0.0287,117.105,126.23100000000001,0,0
39.2,0.963,16.223693033597947,0.0311,170.593,468.093,0,0
40.0,0.0783,5.84826223890115,0.956,140.485,117.7600002,0,0
47.0,0.96,16.29326223890115,0.288,76.04,260.0,0,0
58.4,0.294,8.56340390035075,0.826,155.841,240.585,0,0
56.0,0.902,15.409447714136352,0.229,99.977,214.9888,0,0
41.0,0.0565,2.181046890865751,0.948,123.79,106.00000001999999,0,0
64.0,0.882,15.16826223890115,0.143,120.837,257.093,0,0
56.0,0.679,8.46026223890115,0.424,99.296,265.89300000000003,0,0
51.0,0.701,12.955262238901149,0.000253,84.318,310.333,1,0
37.8,0.449,10.948986102826753,0.212,84.383,256.0000002,0,0
30.0,0.893,14.667262238901149,0.0609,170.009,236.727,0,0
58.0,0.735,10.99426223890115,0.00596,110.809,186.733,0,0
55.8,0.847,14.779228377092354,0.000301,108.495,320.416,0,0
31.2,0.0896,3.326374937199109,0.992,152.111,71.05238315333341,0,1
48.0,0.89,15.99226223890115,0.000156,112.085,261.96,0,0
54.2,0.658,13.029880558193954,0.0298,122.031,226.669,0,0
47.0,0.621,12.26126223890115,0.384,113.955,233.448,0,0
56.8,0.901,15.397189199895553,0.17,113.967,300.773,0,0
23.0,0.0425,1.667734870576151,0.905,176.675,133.75999998,0,1
44.8,0.0359,1.4196156867075658,0.877,70.922,49.429317726666795,0,0
40.0,0.959,17.35326223890115,2.54e-5,139.928,171.739,0,0
26.0,0.712,14.66326223890115,0.0013,123.009,366.045,0,0
34.0,0.891,14.68326223890115,0.000144,191.717,256.64,0,0
45.0,0.971,17.27526223890115,5.49e-5,152.868,216.213,0,0
24.0,0.523,13.39826223890115,0.0792,87.121,298.427,0,1
41.0,0.909,16.69226223890115,1.56e-5,102.878,288.173,0,0
49.8,0.128,4.540420674689948,0.951,81.028,360.70699998000003,0,0
50.0,0.949,15.35726223890115,5.31e-5,106.008,200.661,0,0
48.2,0.866,14.987377537803548,0.0243,124.008,151.0,0,0
40.2,0.727,13.62829021139635,0.356,122.973,239.47920000000002,0,0
53.0,0.428,12.41126223890115,0.52,84.505,263.747,0,0
33.0,0.44,10.865262238901149,0.0663,140.482,226.82500000000002,0,0
24.0,0.667,15.109262238901149,1.12e-5,117.921,249.592,0,0
40.4,0.663,13.07309055535795,0.481,81.014,214.321,1,0
47.6,0.865,14.97618652200115,0.0985,93.427,200.131,1,0
20.0,0.975,15.77626223890115,2.67e-6,134.971,222.933,0,0
55.0,0.634,12.821263934398749,0.254,104.093,186.97400000000002,0,0
55.0,0.793,13.632262238901149,0.00853,136.012,228.84,0,0
59.6,0.9,15.384962838901146,8.81e-5,91.062,293.027,0,1
43.0,0.443,10.874565525821952,0.533,134.891,199.83937569,0,0
24.0,0.753,9.42526223890115,0.308,133.139,293.40000000000003,0,0
65.0,0.667,15.17826223890115,0.044,94.993,122.568,1,0
56.0,0.934,17.155262238901148,0.0468,110.044,321.573,0,0
51.8,0.438,10.81163424817795,0.222,123.997,322.563,0,0
46.6,0.94,15.900508528501142,0.00881,85.018,202.64000000000001,0,0
36.8,0.414,10.49741609529475,0.674,121.968,137.2620281966674,0,0
41.8,0.425,10.643989976401151,0.584,102.078,198.04,0,1
35.6,0.97,16.326279800101148,0.00121,178.956,209.644,0,0
38.0,0.272,10.324262238901149,0.324,62.997,216.828,0,1
58.2,0.944,15.95523208123075,0.000105,125.009,247.747,0,0
35.0,0.563,14.61726223890115,0.214,172.241,221.996,1,0
27.0,0.319,9.022934346730752,0.502,144.024,260.0,0,0
61.0,0.913,15.83226223890115,0.00392,108.036,254.62,0,0
10.0,0.485,10.875262238901149,0.3,80.401,249.17299979999999,0,0
61.0,0.528,7.43426223890115,0.22,117.472,238.267,0,0
56.6,0.709,13.47073873133875,0.0666,102.031,254.0,1,0
40.0,0.499,6.88926223890115,0.166,169.963,235.0,0,0
49.4,0.88,15.146967755701155,0.000455,162.838,197.2128,0,0
51.0,0.576,13.365262238901149,0.109,99.989,183.901,0,0
39.0,0.745,15.18526223890115,0.358,106.029,176.24,0,0
40.6,0.662,13.064452834904353,0.105,174.875,334.907,0,0
85.0,0.225,6.362262238901149,0.902,120.006,245.42600000000002,0,0
47.4,0.867,14.99859570582835,0.167,167.965,189.187,0,0
51.0,0.35,8.80626223890115,0.605,78.035,155.53300002,0,0
11.0,0.723,16.666262238901147,0.00614,139.933,193.714,0,0
28.0,0.604,11.567262238901149,0.365,81.087,199.947,0,0
42.8,0.377,9.970055206916351,0.961,118.223,353.419,1,0
47.8,0.662,13.064452834904353,0.452,106.036,183.347,0,0
39.8,0.81,14.39831421930115,0.241,166.067,231.86700000000002,0,0
44.2,0.787,14.175203740004353,0.684,174.626,207.1494756433334,0,0
40.2,0.532,11.872230958760351,0.408,88.286,210.67900002000002,0,0
34.0,0.832,15.67726223890115,2.9e-5,153.284,266.2,0,0
49.4,0.768,13.997300913281952,0.254,126.117,147.52299791666601,0,0
37.4,0.71,13.479443787301149,0.00978,107.965,226.002,1,0
16.0,0.531,9.564262238901149,0.394,66.936,191.467,0,0
42.0,0.984,16.77326223890115,7.71e-5,85.87,240.4,0,0
51.0,0.91,15.05726223890115,4.12e-5,84.499,262.427,0,0
60.0,0.25,5.67826223890115,0.911,103.387,186.79500000000002,0,0
47.8,0.446,10.91192368461955,0.347,127.081,411.732,0,0
63.8,0.703,13.418602494749951,0.302,125.941,184.967,0,0
61.0,0.786,15.49126223890115,0.212,145.977,203.751,0,0
74.0,0.127,6.455262238901149,0.754,93.699,138.387,0,0
64.0,0.751,15.06926223890115,0.00604,100.222,270.52,0,0
61.4,0.633,12.812510300573951,0.0136,136.991,133.08,1,0
34.6,0.55,12.050938788901151,0.0373,99.698,205.427,1,0
67.0,0.894,16.13426223890115,3.45e-5,82.305,247.267,0,1
68.0,0.407,10.311262238901149,0.0769,109.088,198.773,0,0
35.2,0.407,10.40179556666035,0.0397,75.525,188.55,1,0
46.0,0.138,4.83730297393795,0.965,59.862,133.1061716866666,0,0
52.0,0.855,14.865738301201151,0.021,123.056,182.20000000000002,0,0
50.0,0.297,9.97526223890115,0.717,130.617,275.493,0,1
50.0,0.957,17.41626223890115,0.0102,128.009,370.387,0,0
54.0,0.616,15.06126223890115,0.14,147.083,199.773,0,0
32.2,0.754,13.869307132222753,0.0315,139.964,185.143,0,0
39.0,0.985,17.50426223890115,8.91e-5,125.003,264.94,0,0
32.0,0.941,13.90426223890115,0.136,119.075,191.987,0,0
40.2,0.691,13.314716225943549,0.318,179.908,233.34,0,0
48.6,0.292,8.525197414568352,0.623,166.626,181.35,1,0
53.2,0.895,15.324308331601152,0.088,143.373,188.667,0,0
32.2,0.835,14.652373114801152,2.33e-6,104.986,215.3812,0,0
43.2,0.935,15.832951846801148,0.00471,96.026,246.453,0,0
53.6,0.392,10.190490179048352,0.849,145.001,192.008,0,0
45.0,0.801,13.28726223890115,0.0338,81.095,180.227,0,0
53.0,0.709,13.52526223890115,0.0149,118.249,259.267,0,0
37.8,0.907,15.471227585060348,0.000784,111.539,328.094,0,0
48.0,0.851,13.70026223890115,0.00364,160.031,235.68,0,0
39.0,0.644,13.295262238901149,0.28,119.01,197.145,0,0
41.6,0.256,7.79884564841155,0.822,74.517,195.038,0,1
38.0,0.939,15.886922312074752,3.57e-6,101.989,267.794,1,1
44.0,0.74,11.65526223890115,0.0666,121.212,318.04,0,0
51.0,0.658,11.30926223890115,0.000788,79.012,151.49,0,0
37.2,0.243,7.517788158461949,0.891,167.278,213.281,0,1
53.0,0.896,14.15426223890115,0.0108,127.967,247.30700000000002,1,0
28.0,0.74,16.59126223890115,0.201,148.049,277.16,1,0
28.0,0.579,13.16026223890115,0.0414,168.21,227.173,0,0
49.8,0.699,13.383924143626748,0.393,118.362,270.34699998,1,0
47.2,0.699,13.383924143626748,0.00575,94.605,238.467,0,0
45.0,0.998,16.75770304638595,0.000405,99.928,171.88,0,0
24.0,0.543,11.982180137501953,0.0512,187.906,85.742,0,0
39.0,0.917,15.11026223890115,0.000168,97.606,232.067,0,0
44.0,0.478,11.29278256676995,0.126,127.971,308.3564,0,0
41.0,0.757,13.896537053540351,0.489,140.044,251.237,0,0
57.6,0.608,12.59130234995395,0.0458,136.994,136.9,1,0
55.4,0.888,15.240702449537949,0.00143,125.982,163.61,0,0
47.0,0.82,14.07626223890115,0.00546,123.035,182.47,1,0
31.0,0.66,14.01226223890115,0.0283,88.541,227.185,0,0
39.0,0.711,15.019262238901149,0.0111,90.607,225.787,0,0
10.0,0.97,13.533262238901148,0.000263,140.044,227.079,0,0
31.0,0.543,11.982180137501953,0.193,139.992,181.786,0,0
54.4,0.973,16.370872885565944,0.0015,154.295,184.64000000000001,0,0
40.8,0.563,12.17633059327795,0.0331,105.037,230.5408,0,0
82.0,0.912,16.26026223890115,2.55e-5,116.761,301.92,1,0
38.0,0.957,14.18726223890115,0.000982,154.953,192.772,0,0
63.0,0.21,11.69426223890115,0.891,140.23,285.867,1,1
24.0,0.532,7.247262238901149,3.4e-5,103.67,264.533,0,0
53.0,0.417,12.833262238901149,0.598,75.401,234.973,0,0
50.0,0.0761,2.8706255504915177,0.979,111.29,248.74999998,0,0
37.2,0.64,12.873664792501152,0.128,110.076,198.54500000000002,0,0
38.0,0.904,17.31526223890115,0.00141,105.071,214.33,1,0
44.0,0.876,12.529262238901149,1.38e-5,103.556,294.76,0,0
35.8,0.332,9.24915036740035,0.595,105.056,266.84000000000003,0,0
52.0,0.286,8.372262238901149,0.41,89.74,201.627,0,0
52.0,0.928,15.739922969729946,0.000219,92.0,350.50100000000003,0,0
53.0,0.681,13.69426223890115,0.00971,149.892,288.147,0,0
43.0,0.76,14.09026223890115,0.00165,78.954,268.24,0,0
34.0,0.97,16.326279800101148,8.56e-5,114.927,152.089,0,0
39.0,0.504,13.978262238901149,0.643,129.434,210.704,0,0
55.0,0.828,16.90626223890115,0.00175,126.037,194.626,0,0
50.0,0.504,10.724262238901149,0.345,126.083,244.369,0,0
58.0,0.76,16.01826223890115,0.00245,119.95,257.758,1,0
51.0,0.266,8.00812631028355,0.898,144.458,208.383,0,0
49.4,0.949,16.02449928442675,0.0556,134.118,207.03683493333338,0,0
24.8,0.639,12.864944999914751,0.0178,186.502,230.507,0,0
47.0,0.669,13.50626223890115,0.0148,114.999,191.685,0,0
47.0,0.913,18.00526223890115,0.0206,119.996,272.467,0,0
45.4,0.724,13.601890088206751,0.411,141.088,207.66,0,0
44.2,0.201,6.536705705655551,0.937,126.745,121.91016977666659,0,0
60.0,0.49,12.263262238901149,0.323,148.884,222.4,0,0
35.0,0.755,13.878372433201148,0.143,139.933,141.912,0,0
43.0,0.855,15.347262238901148,0.000516,175.415,239.99200000000002,0,0
42.0,0.201,6.536705705655551,0.98,91.439,358.40500002000005,0,0
39.6,0.677,13.193889014756355,0.0778,101.868,263.22700000000003,1,0
34.0,0.519,13.58626223890115,0.0571,167.951,180.0,0,0
59.0,0.748,11.51226223890115,0.0334,123.02,214.14600000000002,0,0
38.8,0.465,11.141816874001151,0.632,74.955,212.6596,0,0
28.4,0.0791,2.9732408059308106,0.876,95.833,210.716,0,0
66.0,0.778,16.04226223890115,0.000201,94.508,209.48000000000002,0,0
49.0,0.621,12.70694688507955,0.346,98.419,181.5674,0,0
60.0,0.451,10.973531986455551,0.683,179.938,214.518,0,1
20.0,0.893,17.00226223890115,0.131,135.502,213.20000000000002,0,0
35.8,0.347,9.49986754269235,0.24,130.188,286.107,0,0
50.0,0.322,13.57326223890115,0.729,75.968,102.95400000000001,0,0
68.6,0.929,15.753103632682752,0.00139,141.073,224.37300000000002,1,0
39.6,0.674,13.16801457004675,0.133,140.022,216.342,0,0
82.0,0.905,15.16326223890115,0.00172,153.398,203.347,0,0
42.2,0.809,14.388415681258751,0.000563,125.281,206.18779999999998,0,0
40.0,0.667,14.46226223890115,0.0038,136.051,187.059,0,1
35.2,0.0298,1.1867517161184757,0.974,90.083,49.9544158533332,0,0
31.0,0.78,15.84126223890115,0.00753,126.014,220.129,0,0
35.6,0.984,16.537678167118752,0.000694,104.977,278.287,0,0
55.0,0.603,13.50226223890115,0.00031,116.84,168.667,0,1
45.0,0.827,13.19726223890115,0.00434,79.033,296.813,0,0
46.2,0.975,16.400813576401152,0.000396,97.504,255.0,0,0
34.4,0.526,11.81122166119555,0.00879,131.99,148.484,0,0
52.0,0.97,16.326279800101148,5.53e-5,121.054,227.012,0,0
62.0,0.95,16.14026223890115,0.00126,160.017,194.288,0,0
41.4,0.3,8.676718038901148,0.47,76.71,149.87369275333342,0,0
37.0,0.646,12.92588060685955,0.52,113.154,209.71999998,0,0
13.0,0.716,14.76726223890115,0.599,113.932,235.00000002000002,1,0
34.0,0.438,10.81163424817795,0.243,130.814,221.054,0,0
51.8,0.768,13.997300913281952,0.464,94.369,410.28000000000003,0,0
44.6,0.0672,2.561646440443603,0.961,105.887,148.24999997999998,0,0
41.8,0.155,5.324437945201151,0.921,68.694,146.54522648333338,0,0
40.0,0.751,14.96326223890115,0.0177,151.097,219.266,0,0
41.0,0.967,17.46726223890115,0.537,147.158,139.84,0,0
76.0,0.577,15.38026223890115,0.708,104.927,185.52,0,1
51.0,0.965,16.252796334001147,0.141,136.065,225.493,0,0
41.0,0.2,6.51192943890115,0.868,88.73,184.189,0,0
45.0,0.355,8.38226223890115,0.512,143.147,357.78700002000005,0,0
34.0,0.307,5.48926223890115,0.783,107.953,166.139,1,0
47.2,0.599,12.510298075306748,0.529,94.941,252.36260000000001,0,0
87.0,0.807,18.00626223890115,0.0495,124.053,240.40000002000002,0,0
38.6,0.112,4.049063583464349,0.611,126.379,226.24,0,0
15.0,0.497,14.79126223890115,0.108,114.629,273.36,0,0
45.8,0.508,11.623441617473949,0.476,92.102,146.087,1,0
34.0,0.231,6.781262238901149,0.924,130.029,210.219,0,0
54.0,0.91,15.08226223890115,0.00136,163.975,225.732,0,0
43.0,0.905,16.90426223890115,0.000852,144.993,200.887,0,0
63.0,0.859,14.49926223890115,0.205,90.686,129.89299979999998,0,0
46.8,0.732,13.67243814212035,0.00533,180.162,241.45000000000002,0,0
36.0,0.205,9.91526223890115,0.899,179.224,226.467,1,1
41.0,0.906,15.68326223890115,0.0158,120.024,302.423,0,0
35.0,0.397,9.73326223890115,0.225,96.02,218.413,0,0
55.2,0.964,16.23822410625475,0.0293,100.264,211.62700002,1,0
35.0,0.472,11.223719138792351,0.176,136.074,332.333,0,0
48.0,0.97,14.568262238901148,0.00354,111.881,261.68,0,0
48.8,0.0793,2.9800544890572525,0.994,102.19,171.70600002,0,0
40.2,0.515,11.697345390001153,0.216,102.014,270.588,0,0
34.0,0.588,12.410072543297952,0.46,133.117,218.32900002000002,0,0
39.6,0.545,12.00191832360115,0.000143,144.017,253.09060000000002,0,0
45.0,0.948,16.09226223890115,0.00018,133.561,182.907,0,0
31.0,0.875,13.833262238901149,0.366,123.01,318.68,0,0
50.0,0.782,16.620262238901148,0.356,115.168,229.91,0,0
42.2,0.992,16.66232521392835,0.000794,90.019,203.244,0,0
56.0,0.836,16.32926223890115,0.132,124.131,220.347,0,0
79.0,0.865,15.10826223890115,0.00664,99.009,233.933,0,0
21.6,0.492,11.450023631528351,0.763,128.119,175.95600000000002,0,0
41.4,0.601,12.528372346935551,0.747,161.966,149.900604133334,0,0
41.4,0.473,11.235301739165951,0.287,119.992,237.3,0,0
47.2,0.597,12.492179809892352,0.221,95.769,225.4,0,0
69.0,0.63,13.59926223890115,0.0419,108.701,181.107,0,0
71.0,0.615,12.27826223890115,0.452,80.576,517.125,0,1
45.0,0.823,15.96526223890115,0.0029,93.504,200.76,0,0
28.0,0.841,14.31726223890115,0.229,109.073,175.143,0,0
63.0,0.963,18.69126223890115,0.0334,127.941,222.187,0,0
40.4,0.572,12.26152334967235,0.00578,126.04,460.0,0,0
33.0,0.799,14.46126223890115,0.0408,174.027,157.413,0,0
21.0,0.678,13.908262238901148,0.0814,87.241,147.187,0,0
39.0,0.948,18.40726223890115,0.000157,119.947,90.492,0,0
50.0,0.732,15.173262238901149,0.195,195.976,209.573,0,0
50.6,0.304,8.75118446318275,0.954,120.042,164.30200002,0,1
24.0,0.571,9.827262238901149,0.2,168.008,246.526,0,0
30.0,0.846,12.62026223890115,0.0531,77.952,217.36,0,0
51.0,0.946,17.96126223890115,0.00781,168.465,179.973,0,0
38.4,0.849,14.800706376106751,0.0323,126.024,264.314,0,0
45.8,0.753,13.860252980189951,0.0451,108.511,309.213,0,0
36.0,0.881,12.90726223890115,2.45e-5,132.302,228.85,0,0
27.2,0.229,7.2034091848427515,0.994,111.949,215.947,0,0
16.0,0.229,7.759262238901149,0.531,79.059,229.28,0,0
