Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seconds,key1.0,key10.0,key11.0,key2.0,key3.0,key4.0,key5.0,key6.0,key7.0,key8.0,key9.0,mode1,time_signature1,time_signature3,time_signature4,time_signature5,Class
39.6,0.693,0.88,15.146967755701155,0.06772,0.0901,0.13910740000000005,0.211,0.397,88.088,278.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
53.0,0.29,0.728,10.88726223890115,0.115,0.000495,0.402,0.128,0.0487,162.744,510.587,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8
44.6,0.499,0.0705,2.6770101047489483,0.03378,0.934,0.37146999999999997,0.10538,0.268,106.566,289.863800016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6
43.4,0.547,0.955,16.108908889201143,0.08656,7.57e-6,0.05132188000000001,0.15132,0.303,119.998,221.78300000000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8
46.0,0.704,0.667,15.51726223890115,0.19,0.262,8.42e-6,0.106,0.592,148.205,217.708,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9
30.4,0.62,0.597,12.492179809892352,0.05406,0.372,0.000590496,0.23217999999999997,0.43,123.955,213.6198,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9
42.8,0.156,0.901,15.397189199895553,0.07578000000000001,1.99e-5,0.23254800000000003,0.035,0.171,145.627,349.969,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8
46.4,0.654,0.949,16.02449928442675,0.06522,0.423,3.23e-5,0.0947,0.649,92.878,307.596,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
38.0,0.69,0.47,12.52326223890115,0.0392,0.662,0.000232,0.0905,0.628,147.942,231.997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
46.0,0.735,0.798,16.98726223890115,0.0578,0.00697,0.00968,0.194,0.501,115.98,197.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
46.0,0.558,0.508,12.41826223890115,0.0308,0.498,0.000467,0.154,0.512,155.782,253.983,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
38.0,0.448,0.78,13.18126223890115,0.0606,0.000558,0.000724,0.152,0.611,136.732,195.84,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8
33.0,0.679,0.228,5.824262238901149,0.0421,0.993,0.0363,0.164,0.491,82.516,191.582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
54.0,0.895,0.469,11.188795896010753,0.0661,0.0012,4.56e-5,0.192,0.076,126.917,138.542,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
37.0,0.469,0.361,13.43526223890115,0.0769,0.516,2.73e-6,0.128,0.384,174.742,221.42000000000002,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6
42.8,0.406,0.833,14.631555357533944,0.06724,0.00227,0.12312796,0.154,0.263,159.944,248.392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
41.0,0.534,0.649,15.29026223890115,0.041,0.0438,0.00474,0.0946,0.528,159.88,255.118,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2
26.0,0.509,0.141,10.48526223890115,0.0393,0.98,5.8e-5,0.0825,0.341,142.93,252.20000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
37.0,0.58,0.843,15.24126223890115,0.094,0.00321,0.112,0.222,0.666,138.034,231.761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10
41.0,0.51,0.723,14.09626223890115,0.0331,0.0367,7.88e-5,0.161,0.499,89.964,376.619,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2
38.8,0.497,0.159,5.43590545277875,0.039439999999999996,0.00204,0.322369432,0.113,0.036,110.079,110.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
73.0,0.748,0.297,10.20326223890115,0.132,0.485,0.27,0.138,0.114,123.983,131.587,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9
53.0,0.482,0.471,6.94326223890115,0.0334,0.181,0.00167,0.112,0.342,88.557,316.053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
52.4,0.471,0.389,10.14714898311475,0.028,0.772,0.151,0.0853,0.136,149.97,254.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Other
45.6,0.346,0.911,15.521244814647552,0.05521999999999999,4.09e-6,0.07114699999999999,0.28,0.396,137.934,196.25300000000001,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
41.2,0.711,0.689,13.29743857527475,0.039900000000000005,0.114,0.00046156,0.0696,0.443,115.01,190.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
38.8,0.734,0.729,13.64592651044275,0.06165999999999999,0.147,0.0309674,0.0672,0.805,76.03,118.43900000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
50.0,0.385,0.927,16.24626223890115,0.0535,1.67e-5,0.0004,0.377,0.487,180.08,335.347,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8
32.0,0.436,0.304,11.80026223890115,0.0318,0.364,6.8e-5,0.101,0.283,114.008,220.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9
32.0,0.546,0.853,15.455262238901149,0.064,0.000198,1.05e-5,0.069,0.771,128.056,147.293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10
44.0,0.362,0.142,5.92826223890115,0.0378,0.891,0.00021,0.0983,0.19,79.722,211.69300002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Other
52.4,0.167,0.499,11.52668754298675,0.07268,0.27,0.044341759999999994,0.108,0.0394,111.945,428.803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
41.0,0.374,0.849,14.004262238901148,0.0437,0.0231,0.267,0.335,0.644,177.768,292.354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
38.4,0.586,0.559,12.13805363645875,0.041580000000000006,0.639,0.0025188000000000003,0.0872,0.437,177.945,167.47999998,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Other
74.0,0.526,0.978,15.38026223890115,0.108,0.00122,4.75e-5,0.0744,0.451,141.167,210.227,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10
55.0,0.778,0.145,8.86626223890115,0.0503,0.892,4.4e-6,0.126,0.24,109.071,207.936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
34.0,0.789,0.757,13.896537053540351,0.059699999999999996,0.445,0.028890425999999997,0.19,0.848,139.613,69.857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5
52.2,0.54,0.773,14.043617211005955,0.05628,0.0315,0.23381574600000002,0.176,0.381,130.952,228.387,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
41.0,0.5,0.981,17.35326223890115,0.0808,0.000791,0.000105,0.468,0.501,129.904,295.493,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
44.4,0.519,0.695,13.34929843560115,0.07632000000000001,0.00075,0.0021712600000000004,0.0678,0.329,160.152,170.501,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
78.0,0.751,0.834,15.37226223890115,0.0437,0.3,1.77e-5,0.355,0.894,95.053,211.15999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
37.0,0.346,0.594,13.376262238901148,0.0662,0.228,0.00275,0.0964,0.362,176.051,203.728,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
46.6,0.518,0.94,15.900508528501142,0.06544,0.00881,0.13528593800000002,0.26,0.514,85.018,202.64000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
67.6,0.649,0.429,10.696203747082752,0.05720000000000001,0.231,0.190077,0.164,0.243,92.011,261.53299997999994,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9
28.6,0.641,0.324,9.110943494926753,0.03852,0.698,0.22298,0.328,0.273,110.184,185.487,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,9
55.0,0.585,0.556,15.74126223890115,0.0274,0.000686,0.000132,0.151,0.414,142.144,231.722,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
51.4,0.575,0.942,15.92779428168835,0.07002,0.000231,0.09821563999999998,0.14832,0.401,130.056,243.8342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8
53.0,0.41,0.568,9.14326223890115,0.0346,0.387,0.102,0.389,0.644,103.026,178.73299998000002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Other
58.8,0.742,0.403,10.34631289010995,0.05016,0.0103,0.0108,0.136,0.485,177.072,187.636,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9
45.0,0.581,0.752,13.851209834216352,0.03508,0.081,0.0443716,0.11059999999999999,0.627,111.91,410.52,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2
18.0,0.529,0.0609,2.3387719572723675,0.156,0.937,0.629,0.102,0.13,99.469,300.132,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6
60.0,0.555,0.588,12.26126223890115,0.0384,0.443,4.4e-6,0.129,0.41,91.972,283.00000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
38.0,0.824,0.929,18.47326223890115,0.0707,0.116,0.000375,0.404,0.854,104.048,244.493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
37.0,0.459,0.835,13.16326223890115,0.149,0.000538,0.000709,0.0779,0.224,121.026,262.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10
18.0,0.691,0.753,14.71826223890115,0.0634,0.000266,0.31,0.107,0.886,157.903,125.68900000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9
14.0,0.622,0.946,17.82726223890115,0.0407,0.0511,2.78e-5,0.32,0.961,123.996,218.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
47.0,0.516,0.824,10.78926223890115,0.0363,0.0695,0.753,0.236,0.882,102.044,311.519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
42.0,0.464,0.943,16.03926223890115,0.0338,0.00247,0.452,0.191,0.36,145.004,219.056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
56.0,0.526,0.927,17.20026223890115,0.0578,0.265,0.000394,0.095,0.559,133.997,248.56,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10
78.0,0.439,0.61,13.580262238901149,0.116,0.593,1.07e-5,0.341,0.172,181.088,215.508,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9
43.0,0.32,0.869,13.475262238901148,0.0665,0.000113,0.195,0.0961,0.457,121.949,272.093,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10
32.0,0.598,0.295,9.92226223890115,0.0251,0.448,9.67e-5,0.112,0.3,100.905,176.268,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6
45.0,0.565,0.505,12.10826223890115,0.0505,0.896,0.000871,0.206,0.878,148.943,110.675,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10
60.0,0.888,0.54,14.74526223890115,0.134,0.348,0.309,0.0821,0.806,99.992,193.165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
65.0,0.378,0.925,17.03526223890115,0.185,0.0234,0.00062,0.18,0.584,108.525,234.24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10
45.0,0.402,0.198,4.916262238901149,0.036,0.916,0.767,0.101,0.144,134.079,185.268,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Other
53.0,0.872,0.391,10.176083880183551,0.05612,0.469,0.0074095739999999995,0.10307999999999999,0.437,134.021,252.09879999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5
77.0,0.526,0.862,14.81326223890115,0.0905,0.0144,0.0597,0.229,0.528,90.052,195.20000000000002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
50.0,0.487,0.582,11.878262238901149,0.0268,0.715,0.301,0.0971,0.271,104.003,278.213,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
42.0,0.641,0.679,14.458262238901149,0.03,0.00152,0.00586,0.0775,0.232,110.015,296.72700000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6
51.0,0.686,0.729,15.96826223890115,0.0298,0.175,0.000833,0.137,0.79,123.546,192.933,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6
64.0,0.58,0.981,18.213262238901148,0.06,0.0171,1.07e-5,0.386,0.861,134.007,195.667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10
46.8,0.883,0.896,15.33637606965955,0.046340000000000006,0.268,0.00014514200000000001,0.18439999999999998,0.748,93.928,225.2296,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5
50.0,0.702,0.722,12.84526223890115,0.0417,0.0909,0.025,0.134,0.315,145.959,200.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6
44.0,0.348,0.923,17.27326223890115,0.0623,3.26e-5,0.0862,0.183,0.391,106.152,208.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8
37.2,0.705,0.0613,2.353026046584869,0.0669,0.994,0.45504,0.0948,0.165,61.45,224.016,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Other
42.8,0.374,0.971,16.341101958999555,0.06989999999999999,7.69e-5,0.014679807999999999,0.322,0.701,97.625,227.864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10
34.0,0.47,0.907,16.33026223890115,0.0484,0.000616,4.42e-5,0.0908,0.544,81.993,264.493,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10
46.8,0.869,0.68,13.219764779701151,0.044700000000000004,0.0416,1.12e-6,0.0914,0.815,85.519,268.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
61.0,0.603,0.503,5.9542622389011495,0.0379,0.29,0.00128,0.135,0.647,168.512,335.84000000000003,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
60.4,0.684,0.801,14.30989965157555,0.03378,0.642,0.0042316,0.375,0.807,111.078,269.669,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
26.0,0.602,0.631,13.580262238901149,0.0443,0.335,0.000408,0.369,0.0752,123.018,188.781,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
25.0,0.593,0.723,9.106262238901149,0.0302,0.0323,4.23e-5,0.141,0.879,91.596,371.944,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
51.0,0.366,0.617,11.80526223890115,0.0317,0.055,0.000226,0.0759,0.127,177.908,240.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10
46.4,0.653,0.576,12.298994339355549,0.1133,0.000384,0.10858721600000001,0.2092,0.646,100.002,217.75320000000002,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
49.6,0.516,0.651,12.96927469909555,0.06180000000000001,0.0537,0.18394484,0.256,0.483,88.628,186.067,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6
51.0,0.425,0.951,13.49226223890115,0.088,2.44e-5,0.00526,0.413,0.394,105.106,209.90200000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
43.0,0.519,0.771,15.94226223890115,0.0344,0.00048,0.359,0.079,0.597,150.938,258.12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
42.0,0.686,0.286,10.60026223890115,0.0261,0.791,1.18e-5,0.104,0.229,96.994,184.25300000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9
66.0,0.552,0.564,14.87526223890115,0.0415,0.0686,0.0131,0.34,0.321,164.952,182.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
35.0,0.286,0.245,9.70326223890115,0.0311,0.0932,0.688,0.166,0.223,83.81,445.293,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
31.0,0.7,0.542,15.830262238901149,0.0294,0.0283,0.0977,0.246,0.945,93.981,129.139,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9
43.8,0.601,0.305,8.769667837201151,0.04048,0.922,0.001369592,0.0899,0.443,120.021,246.94200000000004,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,Other
46.4,0.278,0.993,16.678107796061948,0.06708,0.000878,0.000308,0.172,0.116,95.655,292.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8
37.0,0.204,0.912,8.96726223890115,0.0588,1.31e-5,0.117,0.293,0.198,89.338,373.01300000000003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8
34.0,0.267,0.738,15.27526223890115,0.0464,0.0419,1.35e-6,0.0812,0.488,161.09,193.067,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2
48.0,0.621,0.296,11.01526223890115,0.0291,0.805,6.75e-5,0.103,0.257,121.918,294.49900019999995,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Other
43.8,0.215,0.932,15.792863117480355,0.05948,0.000112,0.183202692,0.1648,0.449,182.337,280.69259999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
36.0,0.552,0.689,13.29743857527475,0.03814,0.0915,0.23026390000000002,0.27,0.349,99.961,169.773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
26.8,0.405,0.633,12.812510300573951,0.0285,0.00188,0.00864,0.236,0.273,169.989,234.678,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
37.0,0.724,0.892,17.03126223890115,0.0476,0.00624,6.42e-5,0.0706,0.964,128.076,243.62300000000002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9
40.0,0.671,0.256,7.79884564841155,0.0345,0.608,0.001082488,0.0737,0.694,115.871,233.56,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5
52.2,0.474,0.984,16.537678167118752,0.09074,0.000301,0.036685463999999994,0.106,0.372,95.025,211.579,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,8
37.0,0.49,0.977,16.31526223890115,0.167,6.38e-6,0.417,0.174,0.203,110.027,228.981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8
60.0,0.302,0.854,14.19726223890115,0.0757,0.102,1.45e-6,0.0835,0.589,156.278,244.827,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6
2.0,0.403,0.395,7.15526223890115,0.049,0.616,0.796,0.513,0.637,139.247,104.46700002000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Other
19.0,0.754,0.92,16.33226223890115,0.05,0.183,0.689,0.187,0.966,147.998,266.133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
39.0,0.469,0.669,11.343262238901149,0.0494,0.0385,0.529,0.0981,0.245,132.005,358.282,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
56.6,0.699,0.71,13.479443787301149,0.07724,0.0588,0.03722885,0.10464,0.557,102.06,221.3478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9
51.0,0.227,0.962,15.853262238901149,0.0991,0.103,0.0289,0.24,0.518,161.112,173.56,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10
45.4,0.635,0.567,12.214349272388347,0.05486,0.00814,0.008385746,0.081,0.865,165.184,167.017,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10
36.4,0.606,0.259,7.862253434698751,0.03902,0.832,0.001071708,0.124,0.457,116.28,320.17300002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Other
90.0,0.855,0.463,13.362262238901149,0.0367,0.217,1.77e-5,0.347,0.866,102.931,122.77300020000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9
36.8,0.598,0.791,14.213353855863549,0.10322,0.867,0.0030401,0.127,0.508,78.666,146.752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
38.0,0.614,0.806,11.67426223890115,0.0679,0.267,0.0796,0.109,0.746,164.074,193.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6
34.0,0.586,0.917,14.55226223890115,0.0649,9.01e-5,0.00474,0.18,0.51,121.079,246.88,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,8
30.0,0.631,0.48,8.38726223890115,0.037,0.873,0.459,0.122,0.868,96.439,427.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
42.0,0.525,0.801,15.522262238901149,0.0516,0.0155,0.0645,0.132,0.111,183.961,292.174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10
52.0,0.771,0.459,11.07044112653875,0.06468,0.396,0.016860574,0.105,0.621,90.068,269.419,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5
36.0,0.833,0.651,16.41726223890115,0.12,0.379,0.000646,0.112,0.352,136.984,145.467,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5
52.2,0.636,0.822,14.518631286872347,0.046919999999999996,0.0534,0.1870312,0.13022,0.338,127.225,191.184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9
28.6,0.548,0.865,14.97618652200115,0.05613999999999999,0.00171,0.29581864,0.16477999999999998,0.61,116.046,230.8316,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
36.0,0.608,0.749,15.05326223890115,0.0548,0.425,2.65e-5,0.0969,0.537,117.081,187.51999998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Other
42.8,0.603,0.439,10.824287938474752,0.05258,0.644,0.059184900000000006,0.0912,0.415,113.765,181.469,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9
23.0,0.5,0.322,9.27726223890115,0.0309,0.979,0.0785,0.11,0.535,93.446,61.773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Other
22.0,0.559,0.46,11.231262238901149,0.048,0.856,0.0214,0.119,0.435,127.489,216.252,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
39.0,0.539,0.332,12.76726223890115,0.0284,0.342,0.00223,0.177,0.0342,119.866,178.972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
49.0,0.546,0.857,16.06826223890115,0.0445,0.00031,0.00111,0.384,0.373,110.293,248.517,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10
52.0,0.326,0.932,15.90726223890115,0.0506,0.0733,0.725,0.293,0.397,143.927,338.869,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6
63.0,0.286,0.914,16.88726223890115,0.0905,4.94e-5,0.000255,0.0838,0.485,140.042,197.853,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8
57.0,0.603,0.686,14.06226223890115,0.0267,0.17,0.00299,0.17,0.9,89.34,294.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6
42.0,0.645,0.355,12.11726223890115,0.0287,0.665,0.0241,0.088,0.383,80.407,223.71400002000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,Other
41.0,0.62,0.826,16.83126223890115,0.0381,6.78e-5,0.00755,0.114,0.535,126.996,205.467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10
29.0,0.601,0.576,14.42726223890115,0.0273,0.635,0.00123,0.0903,0.562,94.025,282.92,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
37.4,0.899,0.691,13.314716225943549,0.055479999999999995,0.18,0.090834006,0.12576,0.865,107.951,233.4894,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9
54.0,0.75,0.593,8.74226223890115,0.0331,0.0792,0.785,0.283,0.846,119.985,157.523,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
70.0,0.63,0.788,14.11626223890115,0.0298,0.00322,0.0237,0.0883,0.63,120.059,241.08,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10
3.0,0.273,0.485,8.68326223890115,0.0755,0.0803,0.707,0.29,0.44,191.577,150.88,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10
44.0,0.358,0.671,13.522262238901149,0.0331,0.178,0.0122,0.368,0.409,176.726,235.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10
40.0,0.826,0.833,14.631555357533944,0.08739999999999999,0.0268,0.17139076,0.22522000000000003,0.618,128.008,243.8014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
33.8,0.552,0.816,14.458112610843544,0.06958,0.129,0.017631163999999998,0.056,0.677,85.976,206.413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
44.2,0.49,0.86,14.920633725301157,0.031920000000000004,0.132,0.00019795200000000002,0.215,0.795,132.673,241.893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8
60.0,0.522,0.801,17.175262238901148,0.0301,8.2e-6,0.0685,0.174,0.197,112.445,305.707,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
51.6,0.541,0.944,15.95523208123075,0.06113999999999999,0.184,0.046934800000000006,0.0759,0.829,165.015,229.147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9
46.2,0.541,0.668,13.116254209601948,0.03936,3.57e-5,0.012702759999999999,0.485,0.679,130.952,161.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10
68.0,0.836,0.701,13.40125616725555,0.03935999999999999,0.109,0.14643319999999999,0.21467999999999998,0.821,121.836,232.60020000000003,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Other
58.0,0.509,0.733,13.68129117305395,0.05162,0.0165,0.00699436,0.404,0.676,109.736,75.76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
43.0,0.289,0.922,15.897262238901149,0.0619,0.000488,2.76e-6,0.105,0.232,75.02,229.17000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
43.6,0.539,0.915,15.571799358001144,0.05412,0.102,0.022120889999999997,0.1504,0.689,142.04,226.6204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10
32.8,0.398,0.804,14.339205248782747,0.1052,0.175,0.17508524,0.181,0.709,186.752,194.30700000000002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Other
43.0,0.537,0.823,14.94226223890115,0.0322,0.00784,2.19e-6,0.122,0.759,132.241,151.827,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2
15.0,0.374,0.963,15.82526223890115,0.0637,1.44e-5,0.675,0.357,0.382,84.458,195.947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10
55.0,0.342,0.587,13.54326223890115,0.0537,0.00648,0.0995,0.207,0.484,168.847,236.86700000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
50.0,0.47,0.308,8.82480048851395,0.0369,0.82,0.039,0.115,0.857,115.459,203.467,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2
43.8,0.487,0.885,15.205328650801157,0.037959999999999994,0.00487,0.012056694,0.166,0.454,143.093,180.111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10
49.8,0.953,0.466,11.153606490123552,0.045079999999999995,0.0381,0.06059708600000001,0.0916,0.584,123.044,156.113,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5
35.4,0.65,0.612,12.627045533864353,0.06832,0.026,0.18932000000000002,0.176,0.657,170.003,185.647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9
58.0,0.779,0.733,12.67926223890115,0.0734,0.0177,0.0011,0.591,0.515,115.009,178.714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
